"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (Bytes)","Transferred (Bytes)","Total Transferred (Bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://muffinpanrecipes.com/recipes/prosciutto-potato-egg-nests","text/html; charset=utf-8","200","OK","Indexable","","Prosciutto Potato Egg Nests | Muffin Pan Recipes","48","440","Shredded potatoes, caramelized onions, and sharp provolone are tucked into crisped prosciutto cups, then finished with a softly baked egg and chive-flecked cream. Salty, savory, and richly textured, these little nests bring serious brunch energy to any morning.","261","1594","","0","Prosciutto Potato Egg Nests","27","Why Muffin Pans?","16","How This Recipe Was Made","24","","","","https://muffinpanrecipes.com/recipes/prosciutto-potato-egg-nests","","","","","","47844","8587","8587","1.273","","2249","374","6.013","92.207","Very Easy","26.553","2","1","","2","2","0","5.560","7","6","0","0","0","0","","","","","c60f1050484ecc69d1262657ad46796f","0.375","","","","","en","1.1","","","","","","https://muffinpanrecipes.com/recipes/prosciutto-potato-egg-nests","2026-08-24 12:35:03"
"https://muffinpanrecipes.com/recipes/roasted-veggie-frittata-cups","text/html; charset=utf-8","200","OK","Indexable","","Roasted Veggie Frittata Cups | Muffin Pan Recipes","49","449","These muffin tin frittatas are packed with roasted vegetables, sharp cheese, and herbs for a make-ahead breakfast that actually tastes like something you'd order at a café. They reheat beautifully all week, stay tender instead of rubbery, and are endlessly adaptable to whatever's in your crisper drawer. Make a pan on Sunday and you've got grab-and-go protein portions ready to go.","382","2345","","0","Roasted Veggie Frittata Cups","28","Why Muffin Pans?","16","How This Recipe Was Made","24","","","","https://muffinpanrecipes.com/recipes/roasted-veggie-frittata-cups","","","","","","44296","8028","8028","1.190","","1908","347","5.499","90.627","Very Easy","24.937","2","1","","2","2","0","5.560","7","6","0","0","0","0","","","","","314a1d473c3c2f29ca9a8fd8654e6277","0.255","","","","","en","1.1","","","","","","https://muffinpanrecipes.com/recipes/roasted-veggie-frittata-cups","2026-08-24 12:35:03"
"https://muffinpanrecipes.com/recipes/kimchi-cheddar-rice-cups","text/html; charset=utf-8","200","OK","Indexable","","Kimchi Cheddar Rice Cups | Muffin Pan Recipes","45","423","These Korean-inspired rice cups bake into crisp-edged, cheesy rounds packed with tangy kimchi, scallions, and sesame. Each cup holds together like a little rice cake with molten cheddar inside and a spicy gochujang drizzle on top. They're equally good warm from the pan or at room temperature for lunches and parties.","317","1954","","0","Kimchi Cheddar Rice Cups","24","Why Muffin Pans?","16","How This Recipe Was Made","24","","","","https://muffinpanrecipes.com/recipes/kimchi-cheddar-rice-cups","","","","","","44157","8065","8065","1.195","","2100","346","6.069","95.730","Very Easy","26.566","2","1","","3","3","0","8.330","7","6","0","0","0","0","","","","","7d7b7bc1a4fc69bcf6e6fcb10c904837","0.223","","","","","en","1.1","","","","","","https://muffinpanrecipes.com/recipes/kimchi-cheddar-rice-cups","2026-08-24 12:35:03"
"https://muffinpanrecipes.com/recipes/herbed-sausage-sunrise-cups","text/html; charset=utf-8","200","OK","Indexable","","Herbed Sausage Sunrise Cups | Muffin Pan Recipes","48","457","Crisp-edged sweet potato rounds cradle juicy turkey sausage, tender peppers, and a fluffy herb-flecked egg custard, all crowned with sharp cheddar and Parmesan. Each bite is rich, aromatic, and deeply satisfying - perfect alongside hot coffee or a bright citrus salad.","268","1633","","0","Herbed Sausage Sunrise Cups","27","Why Muffin Pans?","16","How This Recipe Was Made","24","","","","https://muffinpanrecipes.com/recipes/herbed-sausage-sunrise-cups","","","","","","46102","8389","8389","1.243","","2158","355","6.079","91.367","Very Easy","26.495","2","1","","17","17","0","47.220","7","6","0","0","0","0","","","","","6ee02ca9c9ceabfdad49538b46e8460d","0.263","","","","","en","1.1","","","","","","https://muffinpanrecipes.com/recipes/herbed-sausage-sunrise-cups","2026-08-24 12:35:03"
"https://muffinpanrecipes.com/recipes/spanakopita-phyllo-cups","text/html; charset=utf-8","200","OK","Indexable","","Spanakopita Phyllo Cups | Muffin Pan Recipes","44","408","These spanakopita cups tuck garlicky spinach, leeks, and salty feta into crisp, flaky phyllo that bakes into perfectly round, hand-held bites. The muffin wells shape the layered dough into sturdy little shells so you get shattering crunch around a soft, savory Greek-inspired filling. Ideal warm or at room temperature for lunches, mezze platters, or parties.","359","2147","","0","Spanakopita Phyllo Cups","23","Why Muffin Pans?","16","How This Recipe Was Made","24","","","","https://muffinpanrecipes.com/recipes/spanakopita-phyllo-cups","","","","","","47026","8743","8743","1.296","","2241","369","6.073","91.419","Very Easy","26.992","2","1","","2","2","0","5.560","7","6","0","0","0","0","","","","","fc2fa1b991a19c9409aec2d03b5f19ac","3.830","","","","","en","1.1","","","","","","https://muffinpanrecipes.com/recipes/spanakopita-phyllo-cups","2026-08-24 12:35:00"
"https://muffinpanrecipes.com/recipes/classic-blueberry-muffins","text/html; charset=utf-8","200","OK","Indexable","","Classic Blueberry Muffin Tops | Muffin Pan Recipes","50","453","The gold standard: bursting with berries and a perfectly domed top.","67","415","","0","Classic Blueberry Muffin Tops","29","Why Muffin Pans?","16","","0","","","","https://muffinpanrecipes.com/recipes/classic-blueberry-muffins","","","","","","7678","2235","2235","0.331","","81","26","3.115","100.000","Very Easy","8.232","2","1","","6","6","0","16.670","6","5","0","0","0","0","","","","","8d0e13688dd5c50b48945b758ce9502","0.306","","","","","en","1.1","","","","","","https://muffinpanrecipes.com/recipes/classic-blueberry-muffins","2026-08-24 12:35:03"
"https://muffinpanrecipes.com/blob-images/20d49356/round_1/macro_closeup-fMNdDg37CON0pWNt6IpSoC6EbeFprb.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4033216","4033216","4033216","597.723","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.339","Mon, 24 Aug 2026 16:34:51 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/20d49356/round_1/macro_closeup-fMNdDg37CON0pWNt6IpSoC6EbeFprb.png","2026-08-24 12:35:03"
"https://muffinpanrecipes.com/blob-images/2a2615c6.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3797444","3797444","3797444","562.781","","0","","","","","0.000","3","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.382","Mon, 24 Aug 2026 16:34:51 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/2a2615c6.png","2026-08-24 12:35:03"
"https://muffinpanrecipes.com/blob-images/2068c0cc/round_1/macro_closeup.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3932617","3932617","3932617","582.814","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.328","Mon, 24 Aug 2026 16:34:52 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/2068c0cc/round_1/macro_closeup.png","2026-08-24 12:35:03"
"https://muffinpanrecipes.com/assets/images/classic-blueberry-muffins.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","76042","76042","76042","11.269","","0","","","","","0.000","3","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.193","Mon, 24 Aug 2026 16:34:52 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/assets/images/classic-blueberry-muffins.webp","2026-08-24 12:35:04"
"https://muffinpanrecipes.com/blob-images/e9f30301/round_1/macro_closeup.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3948008","3948008","3948008","585.095","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.462","Mon, 24 Aug 2026 16:34:51 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/e9f30301/round_1/macro_closeup.png","2026-08-24 12:35:03"
"https://muffinpanrecipes.com/blob-images/2068c0cc/round_1/overhead_flatlay.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4297994","4297994","4297994","636.963","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.519","Mon, 24 Aug 2026 16:34:52 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/2068c0cc/round_1/overhead_flatlay.png","2026-08-24 12:35:04"
"https://muffinpanrecipes.com/blob-images/2068c0cc/round_1/hero_threequarter.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3973831","3973831","3973831","588.922","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.566","Mon, 24 Aug 2026 16:34:52 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/2068c0cc/round_1/hero_threequarter.png","2026-08-24 12:35:04"
"https://muffinpanrecipes.com/blob-images/e9f30301/round_1/overhead_flatlay.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4027285","4027285","4027285","596.844","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.512","Mon, 24 Aug 2026 16:34:52 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/e9f30301/round_1/overhead_flatlay.png","2026-08-24 12:35:04"
"https://muffinpanrecipes.com/blob-images/e9f30301/round_1/hero_threequarter.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3799575","3799575","3799575","563.097","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.672","Mon, 24 Aug 2026 16:34:52 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/e9f30301/round_1/hero_threequarter.png","2026-08-24 12:35:04"
"https://muffinpanrecipes.com/blob-images/2a2615c6/round_1/overhead_flatlay.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4269709","4269709","4269709","632.771","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.451","Mon, 24 Aug 2026 16:34:52 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/2a2615c6/round_1/overhead_flatlay.png","2026-08-24 12:35:04"
"https://muffinpanrecipes.com/blob-images/2a2615c6/round_1/macro_closeup.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3816715","3816715","3816715","565.637","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.917","Mon, 24 Aug 2026 16:34:52 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/2a2615c6/round_1/macro_closeup.png","2026-08-24 12:35:04"
"https://muffinpanrecipes.com/blob-images/41d74db3/round_1/overhead_flatlay.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4199980","4199980","4199980","622.437","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.501","Mon, 24 Aug 2026 16:34:53 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/41d74db3/round_1/overhead_flatlay.png","2026-08-24 12:35:04"
"https://muffinpanrecipes.com/blob-images/41d74db3/round_1/macro_closeup.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3867528","3867528","3867528","573.168","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.449","Mon, 24 Aug 2026 16:34:53 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/41d74db3/round_1/macro_closeup.png","2026-08-24 12:35:05"
"https://muffinpanrecipes.com/blob-images/20d49356/round_1/overhead_flatlay-rK7JJpBECSu78wb7eJH2OReQ6cOZGv.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4237248","4237248","4237248","627.960","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.852","Mon, 24 Aug 2026 16:34:52 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/20d49356/round_1/overhead_flatlay-rK7JJpBECSu78wb7eJH2OReQ6cOZGv.png","2026-08-24 12:35:04"
"https://muffinpanrecipes.com/blob-images/41d74db3/round_1/hero_threequarter.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3815761","3815761","3815761","565.496","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.501","Mon, 24 Aug 2026 16:34:53 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/41d74db3/round_1/hero_threequarter.png","2026-08-24 12:35:05"
"https://muffinpanrecipes.com/blob-images/999de521/round_1/hero_threequarter.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3708482","3708482","3708482","549.597","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.417","Mon, 24 Aug 2026 16:34:53 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/999de521/round_1/hero_threequarter.png","2026-08-24 12:35:05"
"https://muffinpanrecipes.com/blob-images/999de521/round_1/macro_closeup.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3640983","3640983","3640983","539.594","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.470","Mon, 24 Aug 2026 16:34:53 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/999de521/round_1/macro_closeup.png","2026-08-24 12:35:05"
"https://muffinpanrecipes.com/blob-images/999de521.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3708482","3708482","3708482","549.597","","0","","","","","0.000","3","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.446","Mon, 24 Aug 2026 16:34:53 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/999de521.png","2026-08-24 12:35:05"
"https://muffinpanrecipes.com/blob-images/cae75160/round_1/hero_threequarter.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3805693","3805693","3805693","564.004","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.418","Mon, 24 Aug 2026 16:34:53 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/cae75160/round_1/hero_threequarter.png","2026-08-24 12:35:05"
"https://muffinpanrecipes.com/blob-images/cae75160/round_1/macro_closeup.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3649132","3649132","3649132","540.801","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.503","Mon, 24 Aug 2026 16:34:53 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/cae75160/round_1/macro_closeup.png","2026-08-24 12:35:05"
"https://muffinpanrecipes.com/blob-images/999de521/round_1/overhead_flatlay.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4337205","4337205","4337205","642.774","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.587","Mon, 24 Aug 2026 16:34:53 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/999de521/round_1/overhead_flatlay.png","2026-08-24 12:35:05"
"https://muffinpanrecipes.com/assets/images/mini-meatloaf-bites.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","72922","72922","72922","10.807","","0","","","","","0.000","3","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.318","Mon, 24 Aug 2026 16:34:54 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/assets/images/mini-meatloaf-bites.webp","2026-08-24 12:35:06"
"https://muffinpanrecipes.com/blob-images/e55d4bb6/round_1/macro_closeup.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3855005","3855005","3855005","571.312","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.448","Mon, 24 Aug 2026 16:34:54 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/e55d4bb6/round_1/macro_closeup.png","2026-08-24 12:35:06"
"https://muffinpanrecipes.com/blob-images/cae75160/round_1/overhead_flatlay.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4273483","4273483","4273483","633.330","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.880","Mon, 24 Aug 2026 16:34:54 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/cae75160/round_1/overhead_flatlay.png","2026-08-24 12:35:05"
"https://muffinpanrecipes.com/blob-images/e55d4bb6/round_1/hero_threequarter.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4111841","4111841","4111841","609.375","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.885","Mon, 24 Aug 2026 16:34:54 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/e55d4bb6/round_1/hero_threequarter.png","2026-08-24 12:35:05"
"https://muffinpanrecipes.com/blob-images/e55d4bb6/round_1/overhead_flatlay.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4389459","4389459","4389459","650.518","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.622","Mon, 24 Aug 2026 16:34:54 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/e55d4bb6/round_1/overhead_flatlay.png","2026-08-24 12:35:06"
"https://muffinpanrecipes.com/blob-images/d7b8b9b9/round_1/hero_threequarter-KYnHHWqcTXuCEkDL7eAq3lcCDGz7xa.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3858791","3858791","3858791","571.873","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.531","Mon, 24 Aug 2026 16:34:54 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/d7b8b9b9/round_1/hero_threequarter-KYnHHWqcTXuCEkDL7eAq3lcCDGz7xa.png","2026-08-24 12:35:06"
"https://muffinpanrecipes.com/blob-images/ffd2aff5/round_1/hero_threequarter.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3977367","3977367","3977367","589.446","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.431","Mon, 24 Aug 2026 16:34:54 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/ffd2aff5/round_1/hero_threequarter.png","2026-08-24 12:35:06"
"https://muffinpanrecipes.com/blob-images/d7b8b9b9/round_1/overhead_flatlay-TV7xFxVk0p1lYb4Lc8IvAXau4aQU4U.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4315171","4315171","4315171","639.508","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.668","Mon, 24 Aug 2026 16:34:54 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/d7b8b9b9/round_1/overhead_flatlay-TV7xFxVk0p1lYb4Lc8IvAXau4aQU4U.png","2026-08-24 12:35:06"
"https://muffinpanrecipes.com/blob-images/d7b8b9b9/round_1/macro_closeup-K3IGTWsQvEUbBsdjSSzP7Igb7Y7eL1.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3843019","3843019","3843019","569.535","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.538","Mon, 24 Aug 2026 16:34:54 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/d7b8b9b9/round_1/macro_closeup-K3IGTWsQvEUbBsdjSSzP7Igb7Y7eL1.png","2026-08-24 12:35:06"
"https://muffinpanrecipes.com/blob-images/ffd2aff5/round_1/overhead_flatlay.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4507087","4507087","4507087","667.950","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.436","Mon, 24 Aug 2026 16:34:55 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/ffd2aff5/round_1/overhead_flatlay.png","2026-08-24 12:35:07"
"https://muffinpanrecipes.com/assets/images/mini-shepherds-pie.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","83630","83630","83630","12.394","","0","","","","","0.000","3","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.329","Mon, 24 Aug 2026 16:34:55 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/assets/images/mini-shepherds-pie.webp","2026-08-24 12:35:07"
"https://muffinpanrecipes.com/assets/images/dark-chocolate-chip-muffins.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","88570","88570","88570","13.126","","0","","","","","0.000","3","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.374","Mon, 24 Aug 2026 16:34:55 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/assets/images/dark-chocolate-chip-muffins.webp","2026-08-24 12:35:07"
"https://muffinpanrecipes.com/blob-images/ffd2aff5/round_1/macro_closeup.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3882882","3882882","3882882","575.443","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.842","Mon, 24 Aug 2026 16:34:55 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/ffd2aff5/round_1/macro_closeup.png","2026-08-24 12:35:06"
"https://muffinpanrecipes.com/blob-images/a9b98b08/round_1/macro_closeup-jTXnEUNdmVQAHjSpEzzoz540tSKzvR.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3889925","3889925","3889925","576.487","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.493","Mon, 24 Aug 2026 16:34:55 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/a9b98b08/round_1/macro_closeup-jTXnEUNdmVQAHjSpEzzoz540tSKzvR.png","2026-08-24 12:35:07"
"https://muffinpanrecipes.com/assets/images/muffin-tin-lasagna.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","63886","63886","63886","9.468","","0","","","","","0.000","3","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.324","Mon, 24 Aug 2026 16:34:55 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/assets/images/muffin-tin-lasagna.webp","2026-08-24 12:35:07"
"https://muffinpanrecipes.com/blob-images/a9b98b08/round_1/hero_threequarter-rAtFX3zjYKuCjefC2olTUAaXZHRANp.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4087959","4087959","4087959","605.836","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.454","Mon, 24 Aug 2026 16:34:55 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/a9b98b08/round_1/hero_threequarter-rAtFX3zjYKuCjefC2olTUAaXZHRANp.png","2026-08-24 12:35:07"
"https://muffinpanrecipes.com/blob-images/a9b98b08/round_1/overhead_flatlay-piBZN2hBwoGdt0DtPmONo6P8qfp3em.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4170788","4170788","4170788","618.111","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.435","Mon, 24 Aug 2026 16:34:55 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/a9b98b08/round_1/overhead_flatlay-piBZN2hBwoGdt0DtPmONo6P8qfp3em.png","2026-08-24 12:35:07"
"https://muffinpanrecipes.com/blob-images/cb37b7bb/round_1/hero_threequarter.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3902517","3902517","3902517","578.353","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.494","Mon, 24 Aug 2026 16:34:55 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/cb37b7bb/round_1/hero_threequarter.png","2026-08-24 12:35:07"
"https://muffinpanrecipes.com/blob-images/cb37b7bb/round_1/macro_closeup.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3888281","3888281","3888281","576.243","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.577","Mon, 24 Aug 2026 16:34:56 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/cb37b7bb/round_1/macro_closeup.png","2026-08-24 12:35:07"
"https://muffinpanrecipes.com/blob-images/178703eb/round_1/overhead_flatlay.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4181546","4181546","4181546","619.705","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.402","Mon, 24 Aug 2026 16:34:56 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/178703eb/round_1/overhead_flatlay.png","2026-08-24 12:35:08"
"https://muffinpanrecipes.com/blob-images/178703eb/round_1/macro_closeup.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3641231","3641231","3641231","539.630","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.563","Mon, 24 Aug 2026 16:34:56 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/178703eb/round_1/macro_closeup.png","2026-08-24 12:35:08"
"https://muffinpanrecipes.com/blob-images/178703eb/round_1/hero_threequarter.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3913121","3913121","3913121","579.925","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.673","Mon, 24 Aug 2026 16:34:56 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/178703eb/round_1/hero_threequarter.png","2026-08-24 12:35:08"
